code,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,mean_recycle_pct,extended_pop_size,number_of_jobs_mean,total_hectar
E09000010,enfield,2009-12-01,27828.0,6.994707810024561,31584.0,31.0,301971.0,150000.0,1300380.0,120623.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2009-12-01,29871.0,6.978822463291652,33344.0,35.0,243672.0,150000.0,1300380.0,102560.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2009-12-01,33107.0,6.786490385945747,46556.0,24.0,236622.0,150000.0,1300380.0,99689.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2009-12-01,36525.0,6.796604276418521,45516.0,27.0,180116.0,150000.0,1300380.0,80994.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2009-12-01,28515.0,6.732952470128033,30817.0,25.0,249805.0,150000.0,1300380.0,102294.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2009-12-01,27532.0,6.69748201660414,31352.0,46.0,233495.0,150000.0,1300380.0,85395.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2009-12-01,28317.0,6.853180381209138,30993.0,34.0,234127.0,150000.0,1300380.0,98289.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2009-12-01,31584.0,6.846222826298162,37424.0,41.0,265665.0,150000.0,1300380.0,102901.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2009-12-01,31672.0,6.742253542315253,42241.0,33.0,243366.0,150000.0,1300380.0,94969.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2009-12-01,36981.0,6.9515236791768595,55027.0,29.0,196704.0,150000.0,1300380.0,94707.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2009-12-01,29901.0,6.532571160094725,36101.0,31.0,161893.0,150000.0,1300380.0,84553.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2009-12-01,27497.0,6.829710817058637,33834.0,46.0,157307.0,150000.0,1300380.0,64972.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2009-12-01,33415.0,6.83735407745613,44262.0,27.0,294050.0,150000.0,1300380.0,129289.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2009-12-01,30891.0,6.780076254829387,32708.0,17.0,270418.0,150000.0,1300380.0,115576.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2009-12-01,27662.0,6.637778690847403,30330.0,34.0,198136.0,150000.0,1300380.0,81050.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2009-12-01,31028.0,6.562433925915383,34487.0,19.0,286447.0,150000.0,1300380.0,100984.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2009-12-01,31235.0,6.725015917905323,32648.0,32.0,270435.0,150000.0,1300380.0,99938.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2009-12-01,31733.0,6.928711944650356,40992.0,43.0,184394.0,150000.0,1300380.0,81853.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2009-12-01,34265.0,6.795426013935206,41548.0,22.0,281120.0,150000.0,1300380.0,119657.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2009-12-01,26111.0,6.815066981988024,29775.0,38.0,188167.0,150000.0,1300380.0,79444.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2009-12-01,43987.0,6.868421935130831,62526.0,26.0,240495.0,150000.0,1300380.0,100471.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2009-12-01,27651.0,6.685620493021112,29524.0,28.0,248140.0,150000.0,1300380.0,97247.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2009-12-01,32373.0,6.514486568398885,41202.0,25.0,299347.0,150000.0,1300380.0,132060.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2009-12-01,36765.0,6.832064569550695,55752.0,24.0,216980.0,150000.0,1300380.0,115047.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2010-12-01,52271.0,6.685043624020972,81938.0,39.0,7338.0,150000.0,1300380.0,5459.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2010-12-01,28527.0,6.844889469190727,32996.0,28.0,182838.0,150000.0,1300380.0,70946.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2010-12-01,30000.0,6.756404804927984,34077.0,33.0,351438.0,150000.0,1300380.0,138616.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2010-12-01,27738.0,6.974486047149619,30821.0,51.0,230711.0,150000.0,1300380.0,94798.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2010-12-01,25997.0,6.926158656525463,29353.0,33.0,304785.0,150000.0,1300380.0,111414.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2010-12-01,27712.0,6.797189588167271,32841.0,44.0,308560.0,150000.0,1300380.0,134298.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2010-12-01,36527.0,6.947330645277799,45461.0,32.0,214725.0,150000.0,1300380.0,99139.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2010-12-01,28586.0,6.5116750368424725,33117.0,34.0,357951.0,150000.0,1300380.0,147249.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2010-12-01,28732.0,6.828527687776989,33845.0,40.0,334073.0,150000.0,1300380.0,126901.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2010-12-01,26967.0,6.550174885977505,32009.0,32.0,307648.0,150000.0,1300380.0,121243.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2010-12-01,31821.0,6.984191443879589,34526.0,37.0,249171.0,150000.0,1300380.0,102651.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2010-12-01,35149.0,6.96385609397531,44663.0,25.0,241739.0,150000.0,1300380.0,101657.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2010-12-01,35033.0,6.8589723825066855,42271.0,28.0,180842.0,150000.0,1300380.0,81902.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2010-12-01,29597.0,6.631638525508989,32517.0,28.0,252742.0,150000.0,1300380.0,103430.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2010-12-01,27921.0,6.824800401300145,32746.0,50.0,237451.0,150000.0,1300380.0,85994.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2010-12-01,28235.0,6.664876749683454,32068.0,31.0,236234.0,150000.0,1300380.0,98805.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2010-12-01,31586.0,6.860573762871046,38406.0,43.0,269465.0,150000.0,1300380.0,103508.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2010-12-01,31307.0,6.896327501689763,41634.0,35.0,249236.0,150000.0,1300380.0,95893.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2010-12-01,34551.0,6.692508300265702,49859.0,30.0,200129.0,150000.0,1300380.0,96301.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2010-12-01,30196.0,6.641324755016154,36450.0,32.0,160463.0,150000.0,1300380.0,84756.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2010-12-01,28240.0,6.9244768374008405,33688.0,47.0,158648.0,150000.0,1300380.0,65086.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2010-12-01,33821.0,6.574725306733174,43030.0,28.0,297650.0,150000.0,1300380.0,130655.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2010-12-01,30806.0,6.525734423657861,32007.0,18.0,272525.0,150000.0,1300380.0,116640.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2010-12-01,27441.0,6.705956442402918,31666.0,36.0,199136.0,150000.0,1300380.0,80971.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2010-12-01,32578.0,6.786503280313996,39102.0,15.0,299171.0,150000.0,1300380.0,102444.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2010-12-01,30086.0,6.656054070386548,32421.0,28.0,275088.0,150000.0,1300380.0,100889.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2010-12-01,32249.0,6.523336970562426,39837.0,43.0,186304.0,150000.0,1300380.0,82116.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2010-12-01,35050.0,6.932717838819604,41481.0,25.0,283777.0,150000.0,1300380.0,121412.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2010-12-01,26288.0,6.8160379036349195,30375.0,38.0,189321.0,150000.0,1300380.0,79508.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2010-12-01,44443.0,6.742954021420564,69029.0,25.0,248520.0,150000.0,1300380.0,103509.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2010-12-01,27755.0,6.8095398196506975,30773.0,27.0,254009.0,150000.0,1300380.0,97624.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2010-12-01,31818.0,6.787885411176084,39318.0,27.0,302620.0,150000.0,1300380.0,133885.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2010-12-01,37836.0,6.779621154367303,56080.0,25.0,217187.0,150000.0,1300380.0,116644.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2011-12-01,54381.0,6.812636211513137,90842.0,37.0,7412.0,150000.0,1300380.0,5513.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2011-12-01,28201.0,7.05,33568.0,30.0,187029.0,150000.0,1300380.0,71079.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2011-12-01,30237.0,7.43,33062.0,34.0,357538.0,150000.0,1300380.0,139346.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2011-12-01,28638.0,7.42,31812.0,54.0,232774.0,150000.0,1300380.0,95037.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2011-12-01,26772.0,7.11,29609.0,37.0,312245.0,150000.0,1300380.0,112083.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2011-12-01,28163.0,7.5,32863.0,50.0,310554.0,150000.0,1300380.0,135036.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2011-12-01,35967.0,7.25,45588.0,33.0,220087.0,150000.0,1300380.0,99828.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2011-12-01,28979.0,7.04,33050.0,38.0,364815.0,150000.0,1300380.0,148099.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2011-12-01,28646.0,7.22,34725.0,41.0,339314.0,150000.0,1300380.0,127187.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2011-12-01,26412.0,7.23,31797.0,35.0,313935.0,150000.0,1300380.0,122042.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2011-12-01,29932.0,7.18,32581.0,39.0,255483.0,150000.0,1300380.0,103186.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2011-12-01,33512.0,7.0,42089.0,24.0,247182.0,150000.0,1300380.0,102408.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2011-12-01,36143.0,7.38,42531.0,30.0,182445.0,150000.0,1300380.0,82390.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2011-12-01,28032.0,7.11,30446.0,26.0,255540.0,150000.0,1300380.0,104173.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2011-12-01,27540.0,7.31,32342.0,48.0,240499.0,150000.0,1300380.0,86524.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2011-12-01,28415.0,7.35,31947.0,36.0,237927.0,150000.0,1300380.0,99184.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2011-12-01,33589.0,7.4,39436.0,43.0,275499.0,150000.0,1300380.0,103907.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2011-12-01,32759.0,7.26,41142.0,35.0,254927.0,150000.0,1300380.0,96892.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2011-12-01,35996.0,7.09,60068.0,32.0,206285.0,150000.0,1300380.0,96872.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2011-12-01,31491.0,7.57,38220.0,34.0,158251.0,150000.0,1300380.0,84798.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2011-12-01,28997.0,7.33,34459.0,47.0,160436.0,150000.0,1300380.0,65198.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2011-12-01,34836.0,7.13,43657.0,28.0,304481.0,150000.0,1300380.0,132213.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2011-12-01,29567.0,7.05,30506.0,17.0,276938.0,150000.0,1300380.0,117651.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2011-12-01,28066.0,7.14,32415.0,37.0,200543.0,150000.0,1300380.0,80919.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2011-12-01,29998.0,7.12,36870.0,23.0,310460.0,150000.0,1300380.0,103212.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2011-12-01,29829.0,7.33,31948.0,33.0,281395.0,150000.0,1300380.0,101348.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2011-12-01,32197.0,7.52,37122.0,45.0,187527.0,150000.0,1300380.0,82482.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2011-12-01,36124.0,7.36,48938.0,27.0,288717.0,150000.0,1300380.0,123265.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2011-12-01,26743.0,7.39,29656.0,37.0,191123.0,150000.0,1300380.0,79696.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2011-12-01,45970.0,7.02,86593.0,27.0,256012.0,150000.0,1300380.0,105379.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2011-12-01,28005.0,7.18,31926.0,27.0,259742.0,150000.0,1300380.0,98279.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2011-12-01,32033.0,7.46,38695.0,28.0,307710.0,150000.0,1300380.0,134619.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2011-12-01,37406.0,7.33,54049.0,25.0,219582.0,150000.0,1300380.0,118318.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2012-12-01,54000.0,6.659058129775579,86987.0,36.0,7604.0,150000.0,1300380.0,5531.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2012-12-01,33131.0,7.09,37059.0,27.0,190560.0,150000.0,1300380.0,71431.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2012-12-01,29594.0,7.28,33044.0,33.0,363956.0,150000.0,1300380.0,141461.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2012-12-01,27440.0,7.42,30833.0,54.0,234271.0,150000.0,1300380.0,95240.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2012-12-01,27577.0,7.28,32089.0,43.0,314660.0,150000.0,1300380.0,112643.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2012-12-01,28082.0,7.6,33859.0,49.0,314036.0,150000.0,1300380.0,135612.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2012-12-01,36962.0,7.24,44832.0,31.0,224962.0,150000.0,1300380.0,100196.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2012-12-01,28974.0,7.01,33831.0,44.0,368886.0,150000.0,1300380.0,148806.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2012-12-01,31104.0,7.22,35024.0,41.0,340671.0,150000.0,1300380.0,127872.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2012-12-01,27123.0,7.24,31749.0,39.0,317287.0,150000.0,1300380.0,122339.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2012-12-01,30097.0,7.15,32764.0,40.0,260068.0,150000.0,1300380.0,104509.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2012-12-01,34803.0,7.07,41030.0,24.0,252119.0,150000.0,1300380.0,103565.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2012-12-01,35136.0,7.21,44065.0,23.0,179850.0,150000.0,1300380.0,82861.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2012-12-01,29116.0,7.17,31874.0,32.0,258912.0,150000.0,1300380.0,105456.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2012-12-01,26738.0,7.37,31817.0,45.0,242377.0,150000.0,1300380.0,86994.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2012-12-01,28326.0,7.36,31759.0,35.0,239733.0,150000.0,1300380.0,99226.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2012-12-01,33822.0,7.37,39849.0,43.0,281756.0,150000.0,1300380.0,104896.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2012-12-01,31821.0,7.35,41688.0,35.0,259052.0,150000.0,1300380.0,97472.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2012-12-01,36653.0,7.14,58131.0,31.0,211047.0,150000.0,1300380.0,98096.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2012-12-01,30726.0,7.7,37192.0,26.0,155930.0,150000.0,1300380.0,84900.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2012-12-01,29067.0,7.17,36381.0,46.0,163906.0,150000.0,1300380.0,65422.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2012-12-01,35280.0,7.08,44271.0,23.0,310200.0,150000.0,1300380.0,133063.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2012-12-01,29995.0,7.23,30823.0,20.0,281556.0,150000.0,1300380.0,118839.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2012-12-01,28613.0,7.18,32742.0,39.0,202225.0,150000.0,1300380.0,81429.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2012-12-01,30540.0,7.23,35465.0,21.0,314084.0,150000.0,1300380.0,104121.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2012-12-01,28100.0,7.3,30371.0,29.0,284617.0,150000.0,1300380.0,101874.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2012-12-01,31505.0,7.4,36411.0,46.0,189145.0,150000.0,1300380.0,82691.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2012-12-01,36056.0,7.21,47611.0,30.0,293530.0,150000.0,1300380.0,124319.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2012-12-01,25247.0,7.28,29407.0,37.0,193630.0,150000.0,1300380.0,80283.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2012-12-01,44880.0,7.32,64782.0,28.0,263003.0,150000.0,1300380.0,108254.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2012-12-01,27235.0,7.24,30738.0,31.0,262566.0,150000.0,1300380.0,98783.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2012-12-01,31262.0,7.26,35295.0,24.0,308312.0,150000.0,1300380.0,135601.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2012-12-01,37649.0,7.0,55529.0,22.0,223858.0,150000.0,1300380.0,119245.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2013-12-01,54202.0,6.858009653844926,83403.0,39.0,7648.0,150000.0,1300380.0,5566.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2013-12-01,32248.0,7.01,37214.0,25.0,194352.0,150000.0,1300380.0,71937.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2013-12-01,29353.0,7.4,33766.0,36.0,369088.0,150000.0,1300380.0,142835.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2013-12-01,28512.0,7.28,32463.0,55.0,236687.0,150000.0,1300380.0,95658.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2013-12-01,28034.0,7.41,34480.0,41.0,317264.0,150000.0,1300380.0,113305.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2013-12-01,28126.0,7.53,34133.0,50.0,317899.0,150000.0,1300380.0,136304.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2013-12-01,36336.0,7.11,45539.0,29.0,229719.0,150000.0,1300380.0,100760.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2013-12-01,30939.0,7.36,35213.0,42.0,372752.0,150000.0,1300380.0,149697.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2013-12-01,29733.0,7.24,33210.0,40.0,342494.0,150000.0,1300380.0,128862.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2013-12-01,25805.0,7.28,30011.0,39.0,320524.0,150000.0,1300380.0,122888.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2013-12-01,29251.0,7.15,33060.0,39.0,264008.0,150000.0,1300380.0,104623.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2013-12-01,33097.0,7.05,39044.0,25.0,257379.0,150000.0,1300380.0,104365.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2013-12-01,34554.0,7.4,42349.0,21.0,178685.0,150000.0,1300380.0,83281.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2013-12-01,29609.0,7.28,32408.0,36.0,263386.0,150000.0,1300380.0,106033.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2013-12-01,25784.0,7.51,31504.0,49.0,243373.0,150000.0,1300380.0,87709.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2013-12-01,29858.0,7.51,32758.0,32.0,242080.0,150000.0,1300380.0,99463.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2013-12-01,35738.0,7.5,40911.0,43.0,286808.0,150000.0,1300380.0,106363.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2013-12-01,31173.0,7.33,38522.0,35.0,262407.0,150000.0,1300380.0,97704.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2013-12-01,37325.0,7.35,56967.0,33.0,215671.0,150000.0,1300380.0,99015.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2013-12-01,31307.0,7.67,37906.0,25.0,155594.0,150000.0,1300380.0,84957.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2013-12-01,29450.0,7.43,35167.0,46.0,166793.0,150000.0,1300380.0,65625.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2013-12-01,35397.0,7.01,43350.0,21.0,314242.0,150000.0,1300380.0,133598.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2013-12-01,30478.0,7.34,30909.0,18.0,286180.0,150000.0,1300380.0,120637.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2013-12-01,28610.0,7.43,31960.0,39.0,203223.0,150000.0,1300380.0,81842.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2013-12-01,29334.0,7.24,32807.0,18.0,318227.0,150000.0,1300380.0,104791.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2013-12-01,31215.0,7.47,33442.0,29.0,288272.0,150000.0,1300380.0,102138.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2013-12-01,31997.0,7.6,36611.0,43.0,191365.0,150000.0,1300380.0,83176.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2013-12-01,36198.0,7.58,43807.0,34.0,298465.0,150000.0,1300380.0,125566.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2013-12-01,30061.0,7.49,33223.0,37.0,195914.0,150000.0,1300380.0,80510.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2013-12-01,46441.0,7.5,73376.0,28.0,272890.0,150000.0,1300380.0,109215.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2013-12-01,27977.79218303146,7.34,31143.0,33.0,265797.0,150000.0,1300380.0,99251.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2013-12-01,31491.0,7.43,36917.0,20.0,310516.0,150000.0,1300380.0,136558.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2013-12-01,36946.0,7.53,51094.0,21.0,226841.0,150000.0,1300380.0,119837.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2014-12-01,54710.0,6.618372105773873,82808.0,34.0,8072.0,150000.0,1300380.0,6003.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2014-12-01,32698.0,7.32,36323.0,23.0,198294.0,150000.0,1300380.0,72668.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2014-12-01,31162.0,7.54,34936.0,38.0,374915.0,150000.0,1300380.0,143948.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2014-12-01,28505.0,7.52,31878.0,54.0,239865.0,150000.0,1300380.0,96186.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2014-12-01,29514.0,7.24,33484.0,35.0,320762.0,150000.0,1300380.0,114039.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2014-12-01,27926.0,7.71,33458.0,48.0,321278.0,150000.0,1300380.0,136453.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2014-12-01,36748.0,7.25,44629.0,26.0,234846.0,150000.0,1300380.0,101214.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2014-12-01,31154.0,7.35,34769.0,40.0,376040.0,150000.0,1300380.0,150992.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2014-12-01,28825.0,7.6,32716.0,40.0,342118.0,150000.0,1300380.0,129631.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2014-12-01,25805.0,7.45,29804.0,39.0,324574.0,150000.0,1300380.0,123400.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2014-12-01,28954.0,7.33,31690.0,34.0,268678.0,150000.0,1300380.0,105735.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2014-12-01,33116.0,7.43,40241.0,25.0,263150.0,150000.0,1300380.0,105490.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2014-12-01,33688.0,7.56,38677.0,21.0,178365.0,150000.0,1300380.0,83907.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2014-12-01,30325.0,7.38,33616.0,37.0,267541.0,150000.0,1300380.0,106507.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2014-12-01,26037.0,7.49,29957.0,45.0,246011.0,150000.0,1300380.0,88004.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2014-12-01,30003.0,7.62,33536.0,32.0,245974.0,150000.0,1300380.0,99619.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2014-12-01,33984.0,7.63,42606.0,44.0,292690.0,150000.0,1300380.0,106917.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2014-12-01,33038.0,7.57,41473.0,35.0,265568.0,150000.0,1300380.0,98390.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2014-12-01,36751.0,7.36,59007.0,33.0,221030.0,150000.0,1300380.0,100258.0,1,22.0," 200,758 ","205,500","1,486"
